Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,RemoteWork
39,No,Non Travel,105.0, Research & Development ,9,High School,Unknown,High,Male,87.0,Medium,Director, Manager ,High,Unknown,19431.0,15302,2,No,13,"3,0",Medium,Zero,32.41717685113189,3,"2,0",6,1,3,No
23,Yes,Unknown,638.0, Research & Development ,9,High School,"2023,0",High,Male,33.0,Medium,Entry Level, Sales Representative ,Very Low,Married,6399.663530605464,26956,1,No,19,"3,0",Very Low,Low,11.52060986020989,3,"3,0",1,1,0,No
35,No,Travel Rarely,1146.0, Research & Development ,26,Bachelor's,"2040,0",Medium,Female,31.0,Medium,Coordinator, Human Resources ,High,Single,6399.663530605464,16642,1,Yes,16,"3,0",Medium,Zero,11.52060986020989,2,"3,0",9,1,7,No
34,No,Travel Rarely,1440.0, Research & Development ,7,Secondary,"1541,0",Low,Male,55.0,Medium,Entry Level, Sales Representative ,Medium,Unknown,2308.0,4944,0,Yes,25,"4,0",Low,Low,12.0,4,"3,0",11,5,7,Yes
28,No,Non Travel,1103.0, Research & Development ,16,High School,"1947,0",Medium,Male,49.0,Medium,Entry Level, Research Scientist ,Medium,Single,2144.0,2122,1,No,14,"3,0",Medium,Zero,5.0,3,"2,0",5,1,4,No
29,No,Unknown,136.0, Research & Development ,1,High School,"1954,0",Very Low,Male,89.0,Medium,Assistant, Healthcare Representative ,Very Low,Married,5373.0,6225,0,No,12,"3,0",Very Low,Low,6.0,5,"2,0",5,0,2,No
58,Yes,Travel Rarely,147.0, Research & Development ,23,Bachelor's,Unknown,High,Female,94.0,Medium,Coordinator, Healthcare Representative ,High,Married,20753.91576003738,3465,1,No,12,"3,0",High,Low,40.0,3,"2,0",40,15,6,Yes
38,No,Unknown,119.0, Research & Development ,3,High School,"307,0",Very Low,Male,76.0,Medium,Coordinator, Sales Executive ,Medium,Divorced,6399.663530605464,9647,0,No,12,"3,0",Medium,Medium,11.52060986020989,6,"2,0",16,5,13,Yes
29,No,Travel Frequently,1413.0, Research & Development ,1,Primary,Unknown,Low,Female,42.0,Medium,Coordinator, Sales Executive ,High,Married,6137.264469041953,6599,1,No,14,"3,0",High,Low,11.0,5,"3,0",11,4,1,Yes
55,No,Travel Rarely,452.0, Research & Development ,1,High School,"374,0",High,Male,81.0,Medium,Director, Manager ,Very Low,Single,19045.0,18938,0,No,14,"3,0",Medium,Zero,37.0,2,"3,0",36,4,13,Yes
41,No,Unknown,334.0, Research & Development ,2,Bachelor's,Unknown,High,Male,88.0,Medium,Manager, Manager ,Low,Unknown,16015.0,15896,1,No,19,"3,0",Low,Zero,26.939197589651542,2,"3,0",22,0,4,Yes
39,No,Travel Rarely,1132.0, Research & Development ,1,High School,Unknown,Medium,Male,48.0,High,Coordinator, Healthcare Representative ,High,Unknown,9613.0,10942,0,No,17,"3,0",Very Low,High,19.0,5,"2,0",18,3,7,Yes
38,No,Unknown,802.0852348993288, Research & Development ,15,Secondary,Unknown,Medium,Male,92.0,Low,Coordinator, Research Director ,High,Unknown,11510.0,15682,0,No,14,"3,0",Low,Low,19.71487189498849,3,"3,0",11,2,9,Yes
43,No,Unknown,982.0, Research & Development ,12,High School,Unknown,Very Low,Male,66.0281045751634,Low,Manager, Research Director ,Low,Unknown,6399.663530605464,4345,1,No,11,"3,0",Medium,Low,11.52060986020989,3,"3,0",25,3,9,Yes
31,No,Unknown,480.0, Research & Development ,7,Secondary,"524,0",Low,Female,31.0,Medium,Assistant, Manufacturing Director ,Very Low,Married,4306.0,4156,1,No,12,"3,0",Low,Low,13.0,5,"1,0",13,3,12,Yes
50,No,Travel Rarely,1099.0, Research & Development ,29,Bachelor's,"569,0",Low,Male,88.0,Low,Manager, Manager ,Medium,Married,17046.0,9314,0,No,15,"3,0",Low,Low,28.0,2,"3,0",27,15,7,Yes
33,No,Non Travel,1038.0, Sales ,8,Primary,"1044,0",Low,Female,88.0,Low,Entry Level, Sales Representative ,High,Unknown,6399.663530605464,21437,0,No,19,"3,0",High,Zero,11.52060986020989,2,"2,0",2,2,2,No
26,Yes,Unknown,342.0, Research & Development ,2,High School,"1053,0",Very Low,Male,57.0,Medium,Entry Level, Research Scientist ,Very Low,Married,2042.0,15346,6,No,14,"3,0",Low,Low,6.0,2,"3,0",3,1,2,Yes
38,No,Travel Frequently,1186.0, Research & Development ,3,Bachelor's,Unknown,Medium,Male,44.0,Medium,Entry Level, Research Scientist ,Medium,Unknown,2821.0,2997,3,No,16,"3,0",Very Low,Low,8.0,2,"3,0",2,2,2,No
46,No,Unknown,430.0, Research & Development ,1,Bachelor's,"1069,0",High,Male,40.0,Medium,Director, Research Director ,High,Unknown,12185.533968764199,21445,9,No,17,"3,0",High,Medium,23.0,0,"3,0",2,2,2,Yes
21,No,Unknown,984.0, Research & Development ,25,Primary,"1131,0",High,Female,70.0,Low,Entry Level, Research Scientist ,Low,Single,2070.0,25326,1,Yes,11,"3,0",Medium,Zero,2.0,6,"4,0",2,2,2,Yes
31,No,Travel Frequently,793.0, Research & Development ,20,High School,"1135,0",Medium,Male,67.0,High,Entry Level, Sales Representative ,High,Married,2791.0,21981,0,No,12,"3,0",Very Low,Low,3.0,4,"3,0",2,2,2,No
35,No,Unknown,1182.0, Research & Development ,11,Secondary,Unknown,High,Male,54.0,Medium,Assistant, Sales Executive ,High,Divorced,3113.1297191808303,18500,1,No,11,"3,0",High,Low,5.0,3,"3,0",5,0,2,Yes
34,No,Unknown,1003.0, Research & Development ,2,Secondary,"1140,0",High,Male,95.0,Medium,Assistant, Manufacturing Director ,Medium,Single,6399.663530605464,15834,2,No,11,"3,0",High,Zero,11.52060986020989,3,"3,0",3,0,2,Yes
33,Yes,Unknown,603.0, Research & Development ,9,Bachelor's,"1157,0",Very Low,Female,77.0,Medium,Assistant, Sales Executive ,Very Low,Single,8224.0,18385,0,No,17,"3,0",Very Low,Zero,6.0,3,"3,0",5,0,3,Yes
31,Yes,Unknown,874.0, Research & Development ,15,High School,"1160,0",Medium,Male,72.0,Medium,Entry Level, Laboratory Technician ,Medium,Unknown,2610.0,6233,1,No,12,"3,0",Medium,Low,5.4426191352768045,5,"2,0",2,2,2,No
37,No,Travel Rarely,367.0, Research & Development ,25,Secondary,"1161,0",Medium,Female,52.0,Low,Assistant, Healthcare Representative ,High,Unknown,5731.0,17171,7,No,13,"3,0",Medium,Medium,9.0,2,"3,0",6,1,3,No
27,No,Travel Rarely,199.0, Research & Development ,6,High School,"1162,0",High,Male,55.0,Low,Entry Level, Research Scientist ,Medium,Married,2539.0,7950,1,No,13,"3,0",Medium,Low,4.0,0,"3,0",4,2,2,No
35,No,Travel Frequently,802.0852348993288, Research & Development ,4,Bachelor's,"1185,0",High,Male,47.0,Low,Entry Level, Laboratory Technician ,High,Married,2376.0,26537,1,No,13,"3,0",Low,Low,2.0,2,"4,0",2,2,2,Yes
56,No,Unknown,718.0, Research & Development ,4,Bachelor's,Unknown,High,Female,92.0,Medium,Director, Manager ,Very Low,Divorced,14705.646260315134,18575,4,No,13,"3,0",High,Low,28.0,2,"3,0",5,4,2,No
45,No,Unknown,1457.0, Research & Development ,7,High School,"1195,0",Very Low,Female,83.0,Medium,Entry Level, Research Scientist ,Medium,Unknown,6399.663530605464,20100,4,Yes,19,"3,0",Medium,Low,11.52060986020989,2,"3,0",3,0,2,Yes
43,No,Travel Rarely,244.0, Research & Development ,2,High School,"1778,0",Low,Male,97.0,Medium,Entry Level, Human Resources ,High,Unknown,3539.0,5033,0,No,13,"3,0",Low,Zero,6.932385743565811,5,"3,0",9,1,8,Yes
31,No,Travel Rarely,196.0, Research & Development ,29,Bachelor's,Unknown,Very Low,Female,91.0,Low,Assistant, Sales Executive ,High,Unknown,5468.0,13402,1,No,14,"3,0",Very Low,Medium,10.0257762574404,3,"3,0",12,5,7,Yes
35,Yes,Unknown,303.0, Research & Development ,27,High School,"1797,0",Medium,Male,84.0,Medium,Assistant, Sales Executive ,High,Unknown,5813.0,13492,1,No,18,"3,0",High,Zero,10.579026504867427,2,"3,0",10,7,7,Yes
35,No,Non Travel,1180.0, Research & Development ,2,Secondary,"1804,0",Low,Male,90.0,Medium,Assistant, Manufacturing Director ,High,Divorced,8153.354302282702,24442,2,No,14,"3,0",Medium,Low,15.0,6,"3,0",7,1,7,No
30,No,Unknown,1092.0, Research & Development ,47,High School,"1816,0",High,Female,64.0,Medium,Coordinator, Manufacturing Director ,Medium,Single,9667.0,2739,9,No,14,"3,0",Low,Zero,9.0,3,"3,0",7,0,2,No
46,Yes,Travel Rarely,261.0, Research & Development ,21,Secondary,"1821,0",High,Female,66.0,Medium,Assistant, Healthcare Representative ,Low,Married,7145.309385662327,10842,4,No,22,"4,0",High,Low,13.0,2,"4,0",9,3,7,No
45,No,Non Travel,589.0, Research & Development ,48,Bachelor's,Unknown,High,Female,67.0,Medium,Assistant, Sales Executive ,Medium,Married,5154.0,19665,4,No,22,"4,0",Low,Medium,10.0,3,"4,0",8,5,7,Yes
43,No,Travel Frequently,1422.0, Research & Development ,2,Bachelor's,"1849,0",Very Low,Male,92.0,Medium,Assistant, Sales Executive ,High,Married,5675.0,19246,1,No,20,"4,0",Medium,Low,7.0,5,"3,0",7,7,7,No
46,Yes,Unknown,802.0852348993288, Research & Development ,10,High School,"1869,0",Medium,Female,64.0,Medium,Coordinator, Sales Executive ,Low,Unknown,7314.0,14011,5,No,21,"4,0",Medium,High,14.0,2,"3,0",8,0,7,No
40,No,Travel Rarely,1137.0, Research & Development ,1,Bachelor's,Unknown,Very Low,Male,98.0,Medium,Manager, Manager ,Very Low,Unknown,11681.511510454011,18991,2,No,11,"3,0",Very Low,Low,22.0,3,"3,0",19,11,16,Yes
27,No,Travel Rarely,511.0, Sales ,2,Secondary,"1898,0",Very Low,Female,89.0,High,Assistant, Sales Executive ,Medium,Single,5129.219552421579,26997,0,No,14,"3,0",Low,Zero,9.0,5,"2,0",8,0,7,Yes
42,No,Unknown,1396.0, Research & Development ,6,High School,"1911,0",Medium,Male,83.0,Medium,Coordinator, Research Director ,Very Low,Married,9665.421677213262,14842,9,No,13,"3,0",Low,Low,18.0,3,"4,0",13,5,7,No
26,No,Travel Frequently,1096.0, Research & Development ,6,High School,Unknown,Medium,Male,61.0,High,Entry Level, Laboratory Technician ,High,Married,4625.197094111392,7102,0,No,18,"3,0",Very Low,Low,8.0,3,"3,0",7,7,7,Yes
28,No,Travel Frequently,802.0852348993288, Research & Development ,1,Secondary,"1927,0",Medium,Male,42.0,Low,Assistant, Sales Executive ,High,Married,4121.174635801204,19255,1,No,12,"3,0",Medium,Low,7.0,2,"3,0",7,0,7,Yes
31,No,Travel Rarely,691.0, Research & Development ,5,Bachelor's,"423,0",Medium,Male,86.0,Medium,Entry Level, Research Scientist ,High,Married,6399.663530605464,10077,0,No,12,"3,0",Medium,Low,11.52060986020989,4,"3,0",5,0,3,Yes
31,No,Travel Rarely,106.0, Research & Development ,2,High School,"424,0",Very Low,Male,62.0,Low,Assistant, Human Resources ,Very Low,Unknown,6410.0,17822,3,No,12,"3,0",High,Zero,11.536389976502019,1,"3,0",2,1,0,Yes
31,No,Unknown,802.0852348993288, Research & Development ,2,Bachelor's,Unknown,Medium,Male,32.0,Medium,Entry Level, Research Scientist ,High,Unknown,2105.0848025604564,7747,0,No,18,"3,0",Low,Low,3.0,2,"1,0",2,2,2,Yes
52,Yes,Unknown,723.0, Research & Development ,8,Bachelor's,"433,0",Medium,Male,85.0,Low,Assistant, Research Scientist ,Low,Unknown,4941.0,17747,2,No,15,"3,0",Very Low,Zero,11.0,3,"2,0",8,7,7,No
28,Yes,Unknown,1157.0, Research & Development ,2,Bachelor's,"440,0",Very Low,Male,84.0,Very Low,Entry Level, Research Scientist ,High,Married,6399.663530605464,24737,5,Yes,13,"3,0",High,Zero,11.52060986020989,4,"2,0",3,2,2,Yes
47,No,Travel Rarely,1482.0, Research & Development ,5,Postgraduate,"447,0",High,Male,42.0,Medium,Director, Research Director ,Medium,Married,11177.489052143825,16375,4,No,11,"3,0",Low,Low,21.0,2,"3,0",3,1,1,Yes
29,No,Unknown,738.0, Research & Development ,9,Postgraduate,"455,0",Low,Male,30.0,Low,Entry Level, Laboratory Technician ,High,Unknown,3983.0,7621,0,No,17,"3,0",Medium,Zero,4.0,2,"3,0",3,2,2,No
37,No,Unknown,1192.0, Research & Development ,5,Secondary,"460,0",High,Male,61.0,Medium,Assistant, Manufacturing Director ,High,Unknown,6347.0,23177,7,No,16,"3,0",Medium,Medium,8.0,2,"2,0",6,0,4,No
23,No,Unknown,1309.0, Research & Development ,22,Primary,"465,0",Medium,Male,83.0,Medium,Entry Level, Research Scientist ,High,Unknown,2904.0,16092,1,No,12,"3,0",Medium,Medium,5.914084563518966,2,"2,0",4,0,2,No
42,No,Travel Rarely,544.0, Human Resources ,2,Primary,"470,0",Medium,Male,52.0,Medium,Entry Level, Human Resources ,Medium,Divorced,2696.0,24017,0,Yes,11,"3,0",Medium,Low,4.0,5,"3,0",3,1,0,Yes
30,No,Unknown,641.0, Sales ,28,Secondary,"475,0",High,Female,85.0,Medium,Assistant, Sales Executive ,Medium,Unknown,2609.1072608706436,6069,7,No,12,"3,0",Low,Low,4.0,2,"4,0",2,2,2,Yes
21,Yes,Unknown,756.0, Research & Development ,1,Primary,"478,0",Very Low,Female,99.0,Low,Entry Level, Sales Representative ,Low,Single,2174.0,9150,1,No,11,"3,0",Medium,Zero,3.0,3,"3,0",3,1,2,No
57,No,Travel Rarely,593.0, Research & Development ,1,Bachelor's,"482,0",High,Male,88.0,Medium,Assistant, Healthcare Representative ,Medium,Unknown,6755.0,2967,2,No,11,"3,0",Medium,Zero,12.089640223929045,2,"3,0",3,1,2,No
21,No,Unknown,895.0, Research & Development ,9,Secondary,Unknown,Very Low,Male,39.0,Medium,Entry Level, Sales Representative ,High,Single,2105.0848025604564,2851,1,No,24,"4,0",Medium,Zero,3.0,3,"2,0",3,2,2,Yes
31,No,Travel Rarely,408.0, Research & Development ,9,Bachelor's,Unknown,Medium,Male,42.0,Low,Entry Level, Research Scientist ,Low,Unknown,2657.0,7551,0,No,16,"3,0",High,Zero,3.0,5,"3,0",2,2,2,No
29,No,Unknown,1283.0, Research & Development ,23,High School,"495,0",High,Male,54.0,Medium,Entry Level, Research Scientist ,High,Unknown,3617.1521774910175,18168,9,No,16,"3,0",High,Zero,6.0,4,"3,0",3,1,2,Yes
27,No,Travel Rarely,1469.0, Research & Development ,1,Secondary,Unknown,High,Male,82.0,Medium,Entry Level, Laboratory Technician ,Low,Unknown,3113.1297191808303,17881,1,No,11,"3,0",Low,Low,5.0,2,"3,0",5,0,4,Yes
49,No,Travel Rarely,1261.0, Research & Development ,7,High School,Unknown,Low,Male,31.0,Low,Coordinator, Healthcare Representative ,Medium,Single,10965.0,12066,8,No,24,"4,0",Medium,Zero,18.840896866444346,2,"3,0",5,0,0,No
36,No,Travel Rarely,329.0, Research & Development ,2,High School,"501,0",High,Female,96.0,Medium,Entry Level, Research Scientist ,Medium,Married,2543.0,11868,4,No,13,"3,0",Low,Low,5.33517633360257,3,"3,0",2,2,2,Yes
34,Yes,Non Travel,1362.0, Research & Development ,37,High School,"502,0",Very Low,Male,67.0,High,Assistant, Sales Executive ,High,Unknown,5304.0,4652,8,Yes,13,"3,0",Low,Zero,9.762781936924364,3,"2,0",5,0,4,Yes
24,No,Unknown,1371.0, Research & Development ,32,Bachelor's,"507,0",High,Female,77.0,Medium,Assistant, Sales Executive ,Medium,Divorced,6399.663530605464,5915,1,Yes,12,"3,0",High,Low,11.52060986020989,2,"4,0",5,0,3,Yes
42,No,Unknown,201.0, Research & Development ,1,Bachelor's,"517,0",Low,Female,95.0,Medium,Entry Level, Laboratory Technician ,Very Low,Unknown,4625.197094111392,20490,3,No,16,"3,0",Low,Low,8.0,5,"3,0",5,1,2,Yes
54,No,Unknown,821.0, Research & Development ,5,Secondary,"522,0",Very Low,Male,86.0,Medium,Director, Research Director ,Very Low,Married,19406.0,8509,4,No,11,"3,0",Medium,Low,24.0,4,"2,0",4,1,2,Yes
34,No,Unknown,1381.0, Research & Development ,4,Bachelor's,"523,0",Medium,Female,72.0,Medium,Assistant, Sales Executive ,Medium,Married,6538.0,12740,9,No,15,"3,0",Very Low,Low,11.741653836416974,3,"3,0",3,1,2,Yes
43,No,Unknown,313.0, Research & Development ,21,High School,"525,0",High,Male,61.0,Medium,Entry Level, Laboratory Technician ,High,Unknown,2258.0,15238,7,No,20,"4,0",Very Low,Low,4.87814352051068,1,"3,0",3,1,2,Yes
43,No,Travel Rarely,1473.0, Research & Development ,8,Bachelor's,"526,0",Medium,Female,74.0,Medium,Assistant, Healthcare Representative ,Medium,Unknown,6399.663530605464,2227,4,Yes,14,"3,0",High,Zero,11.52060986020989,3,"3,0",5,0,2,Yes
31,No,Travel Rarely,329.0, Research & Development ,1,Secondary,"530,0",High,Male,98.0,Low,Entry Level, Laboratory Technician ,Very Low,Married,2218.0,16193,1,No,12,"3,0",Medium,Low,4.0,3,"3,0",4,3,2,Yes
25,Yes,Travel Rarely,688.0, Research & Development ,3,High School,Unknown,Very Low,Male,91.0,Medium,Entry Level, Laboratory Technician ,Very Low,Married,3617.1521774910175,9396,5,No,13,"3,0",Medium,Low,6.0,5,"3,0",2,0,2,Yes
45,No,Unknown,192.0, Research & Development ,10,Secondary,"544,0",Very Low,Male,69.0,Medium,Entry Level, Research Scientist ,High,Married,2654.0,9655,3,No,21,"3,0",High,Medium,8.0,3,"2,0",2,0,2,Yes
45,No,Travel Rarely,1385.0, Research & Development ,33,Secondary,Unknown,Medium,Male,79.0,Medium,Manager, Healthcare Representative ,High,Married,11177.489052143825,7501,0,Yes,14,"3,0",Low,Zero,21.0,2,"3,0",20,4,10,Yes
47,Yes,Non Travel,666.0, Research & Development ,29,Bachelor's,"376,0",Very Low,Male,88.0,Medium,Coordinator, Manager ,Low,Married,6399.663530605464,10268,1,No,12,"3,0",High,Low,11.52060986020989,2,"2,0",10,9,9,No
35,No,Unknown,1315.0, Research & Development ,38,High School,"381,0",Low,Female,71.0,High,Coordinator, Manager ,Low,Divorced,5633.242010731766,19100,7,No,18,"3,0",Low,Low,10.0,6,"2,0",7,6,2,Yes
29,No,Travel Frequently,442.0, Research & Development ,2,Secondary,"388,0",Low,Male,44.0,Medium,Assistant, Sales Executive ,High,Single,6399.663530605464,20260,1,No,18,"3,0",Very Low,Zero,11.52060986020989,3,"3,0",10,0,9,Yes
55,No,Travel Rarely,147.0, Research & Development ,17,Secondary,"389,0",Very Low,Male,37.0,Medium,Assistant, Laboratory Technician ,High,Married,6641.28692735214,15972,3,No,19,"3,0",High,Low,12.0,4,"3,0",10,0,8,Yes
26,Yes,Travel Rarely,950.0, Research & Development ,4,Bachelor's,"401,0",High,Male,48.0,Low,Assistant, Sales Executive ,High,Single,5828.0,8450,1,No,12,"3,0",Low,Zero,10.60308086345121,0,"3,0",8,7,4,Yes
31,No,Travel Rarely,218.0, Research & Development ,7,High School,"416,0",Low,Male,100.0,High,Assistant, Sales Executive ,High,Unknown,5633.242010731766,12241,4,No,11,"3,0",Low,Low,10.0,3,"2,0",8,7,7,No
43,No,Travel Frequently,802.0852348993288, Research & Development ,10,Bachelor's,"430,0",Medium,Female,33.0,Medium,Entry Level, Laboratory Technician ,High,Unknown,2455.0,10675,0,No,19,"3,0",Very Low,Zero,5.194057429911039,5,"3,0",8,1,7,No
31,No,Travel Rarely,691.0, Research & Development ,7,High School,"438,0",High,Male,73.0,Medium,Assistant, Sales Executive ,High,Unknown,7145.309385662327,7143,4,No,12,"3,0",High,High,13.0,3,"3,0",7,1,7,Yes
32,No,Unknown,1018.0, Research & Development ,2,Bachelor's,Unknown,Very Low,Female,74.0,High,Assistant, Research Scientist ,High,Single,5055.0,10557,7,No,16,"3,0",Medium,Zero,9.363479584433554,0,"2,0",7,0,7,No
33,No,Unknown,802.0852348993288, Research & Development ,10,High School,"446,0",Low,Male,46.0,Low,Assistant, Sales Executive ,High,Unknown,4682.0,4317,3,No,14,"3,0",Medium,Zero,8.765327867650132,6,"2,0",7,0,1,Yes
43,No,Travel Frequently,559.0, Research & Development ,30,Bachelor's,"448,0",Medium,Female,82.0,Low,Assistant, Laboratory Technician ,Medium,Divorced,5257.0,6227,1,No,11,"3,0",Low,Low,9.0,3,"4,0",9,0,0,No
29,Yes,Travel Rarely,318.0, Research & Development ,8,Bachelor's,"454,0",Low,Male,77.0,Very Low,Entry Level, Laboratory Technician ,Very Low,Unknown,2119.0,4759,1,No,11,"3,0",High,Zero,7.0,4,"2,0",7,0,7,Yes
27,No,Unknown,1130.0, Sales ,12,Bachelor's,"458,0",Low,Female,56.0,Medium,Assistant, Sales Executive ,Low,Unknown,4625.197094111392,3415,1,No,18,"3,0",Very Low,Low,8.0,3,"3,0",8,0,7,Yes
29,No,Travel Rarely,144.0, Research & Development ,10,Primary,Unknown,High,Female,39.0,Low,Assistant, Sales Executive ,Low,Divorced,4121.174635801204,11866,1,Yes,14,"3,0",Very Low,Medium,7.0,2,"3,0",7,1,7,Yes
37,No,Unknown,1319.0, Research & Development ,6,High School,Unknown,Medium,Male,51.0,High,Assistant, Research Scientist ,Very Low,Divorced,5974.0,17001,4,No,13,"3,0",Very Low,Medium,13.0,2,"3,0",7,6,7,Yes
26,No,Travel Rarely,933.0, Research & Development ,1,High School,"476,0",Medium,Male,57.0,Medium,Assistant, Sales Executive ,Medium,Unknown,6399.663530605464,20156,1,No,17,"3,0",Low,Low,11.52060986020989,3,"3,0",8,7,7,No
40,No,Travel Rarely,1171.0, Research & Development ,10,Bachelor's,"483,0",High,Female,46.0,High,Entry Level, Laboratory Technician ,Medium,Married,6399.663530605464,22495,3,Yes,13,"3,0",Medium,Low,11.52060986020989,3,"3,0",7,1,7,Yes
41,Yes,Unknown,143.0, Research & Development ,4,High School,"488,0",Very Low,Male,56.0,Medium,Assistant, Sales Executive ,Low,Unknown,4625.197094111392,9558,1,No,18,"3,0",Medium,Zero,8.0,5,"3,0",8,7,7,Yes
51,No,Travel Rarely,1178.0, Research & Development ,31,Secondary,"500,0",Medium,Female,87.0,Medium,Assistant, Sales Executive ,High,Unknown,9665.421677213262,14862,4,No,11,"3,0",Medium,Low,18.0,2,"2,0",7,0,7,No
37,No,Unknown,1107.0, Research & Development ,14,High School,Unknown,High,Female,95.0,Medium,Entry Level, Laboratory Technician ,Very Low,Unknown,3034.0,26914,1,No,12,"3,0",Medium,Low,6.122555671245092,2,"2,0",18,12,17,No
56,No,Unknown,906.0, Research & Development ,6,High School,Unknown,Medium,Female,86.0,High,Manager, Sales Executive ,Very Low,Married,13212.0,18256,9,No,11,"3,0",High,High,36.0,0,"2,0",7,7,7,Yes
41,No,Travel Rarely,645.0, Sales ,1,High School,"534,0",Low,Male,49.0,High,Coordinator, Sales Executive ,Very Low,Married,8392.0,19566,1,No,16,"3,0",Medium,Low,10.0,2,"3,0",10,0,7,Yes
46,No,Unknown,1485.0, Research & Development ,18,High School,Unknown,Medium,Female,87.0,Medium,Assistant, Manufacturing Director ,Medium,Unknown,10169.44413552345,26314,2,No,14,"3,0",Medium,Low,19.0,5,"2,0",10,0,8,No
30,No,Non Travel,1116.0, Research & Development ,2,High School,Unknown,Medium,Female,49.0,Medium,Entry Level, Laboratory Technician ,High,Single,6641.28692735214,7181,0,No,14,"3,0",Medium,Zero,12.0,2,"2,0",11,6,7,Yes
35,No,Travel Rarely,1276.0, Research & Development ,16,High School,"586,0",High,Male,66.0281045751634,Medium,Coordinator, Healthcare Representative ,Medium,Unknown,5633.242010731766,14295,4,Yes,12,"3,0",Medium,Zero,10.0,2,"3,0",8,0,0,Yes
48,No,Travel Rarely,163.0, Research & Development ,2,Postgraduate,"595,0",Low,Female,37.0,Medium,Assistant, Sales Executive ,High,Married,4051.0,19658,2,No,14,"3,0",Very Low,Low,14.0,2,"3,0",9,6,7,Yes
