,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,RemoteWork
1403,28,No,Travel Rarely,1423.0,,1,High School,,Very Low,Male,72.0,Low,Entry Level, Research Scientist ,Medium,,1563.0,12530,1,,14,"3,0",High,Low,1.0,2,"1,0",1,0,0,No
1404,33,No,,516.0,,8,Postgraduate,"1515,0",High,Male,69.0,Medium,Assistant, Healthcare Representative ,Medium,,6388.0,22049,2,,17,"3,0",Very Low,Zero,14.0,6,"3,0",0,0,0,Yes
1405,39,No,Travel Rarely,1089.0,,6,High School,"1525,0",Low,Female,32.0,Medium,Coordinator, Manufacturing Director ,Low,Single,8376.0,9150,4,,18,,High,Zero,9.0,3,"3,0",2,2,2,No
1406,42,No,,1210.0,,2,High School,"1542,0",Medium,Male,68.0,Low,Entry Level, Laboratory Technician ,Low,Married,4841.0,24052,4,,14,,Low,Low,,3,,1,0,0,Yes
1407,29,No,Travel Rarely,598.0,,9,High School,"1558,0",Medium,Male,91.0,High,Entry Level, Research Scientist ,Medium,Married,,22376,6,No,18,"3,0",Very Low,Medium,,2,"2,0",1,0,0,No
1408,35,No,Travel Rarely,992.0,,1,High School,"1564,0",High,Male,68.0,Low,Entry Level, Laboratory Technician ,Very Low,,,21731,1,No,19,"3,0",Low,Zero,,3,"3,0",3,1,2,No
1409,35,Yes,Travel Rarely,104.0,,14,High School,,Very Low,Female,69.0,Medium,Entry Level, Laboratory Technician ,Very Low,,2074.0,26619,1,,12,"3,0",High,Low,1.0,2,"3,0",1,0,0,Yes
1410,34,No,,479.0,,13,Bachelor's,"1577,0",Very Low,Male,35.0,Medium,Entry Level, Research Scientist ,High,Single,2972.0,22061,1,,13,"3,0",Medium,Zero,,4,,1,0,0,No
1411,26,No,Travel Rarely,474.0,,3,High School,"1581,0",Very Low,Female,89.0,Medium,Entry Level, Research Scientist ,High,,,11133,1,,21,"4,0",Very Low,Zero,1.0,5,"3,0",1,0,0,Yes
1412,36,No,Travel Rarely,884.0,,1,Bachelor's,,Low,Female,73.0,Medium,Assistant, Sales Executive ,Medium,Single,6815.0,21447,6,No,13,"3,0",Very Low,Zero,,5,"3,0",1,0,0,Yes
1413,50,No,,264.0,,24,High School,"1591,0",Low,Male,59.0,Medium,Director, Manager ,Medium,Married,,19519,4,Yes,16,,Medium,Low,,2,"3,0",1,0,0,No
1414,42,No,Travel Rarely,1059.0,,9,Secondary,,High,Male,93.0,Low,Director, Manager ,High,,,26362,8,No,22,"4,0",High,Zero,24.0,2,"3,0",1,0,1,No
1415,35,No,,1349.0,,7,Secondary,"1601,0",Medium,Male,63.0,Low,Entry Level, Laboratory Technician ,High,,2690.0,7713,1,No,18,"3,0",High,Low,,5,"2,0",1,0,1,No
1416,46,No,Travel Rarely,563.0,,1,Bachelor's,"1602,0",High,Male,56.0,High,Manager, Manager ,Very Low,,17567.0,3156,1,,15,"3,0",Low,Zero,27.0,5,"1,0",26,0,12,No
1417,18,Yes,Travel Frequently,544.0, Sales ,3,Secondary,"1624,0",Low,Female,70.0,Medium,Entry Level, Sales Representative ,High,Single,1569.0,18420,1,Yes,12,"3,0",Medium,Zero,0.0,2,"4,0",0,0,0,Yes
1418,29,No,,991.0,,5,High School,"1669,0",Very Low,Male,43.0,Low,Assistant, Sales Executive ,Low,Divorced,4187.0,3356,1,Yes,13,,Low,Low,10.0,3,"2,0",10,0,9,Yes
1419,31,No,,1112.0,,5,Bachelor's,"1673,0",Very Low,Female,67.0,Medium,Assistant, Sales Executive ,High,,,22589,1,No,11,"3,0",Very Low,Medium,10.0,2,,10,0,2,Yes
1420,41,No,Travel Rarely,1206.0,,23,Secondary,"1678,0",High,Male,80.0,Medium,Coordinator, Sales Executive ,Medium,Single,,11591,3,,16,"3,0",High,Zero,21.0,2,"3,0",2,0,2,Yes
1421,38,No,Travel Rarely,1495.0,,4,Secondary,,High,Female,87.0,Medium,Entry Level, Laboratory Technician ,Medium,,3306.0,26176,7,,19,"3,0",High,Low,7.0,5,,0,0,0,Yes
1422,32,Yes,Travel Rarely,1259.0,,2,Bachelor's,,High,Male,95.0,Medium,Entry Level, Laboratory Technician ,Low,Single,1393.0,24852,1,No,12,"3,0",Very Low,Zero,1.0,2,"3,0",1,0,0,Yes
1423,60,No,,,,1,Bachelor's,"1697,0",Medium,Male,92.0,Very Low,Coordinator, Healthcare Representative ,High,Divorced,10883.0,20467,3,No,20,"4,0",Medium,Low,19.0,2,"4,0",1,0,0,No
1424,24,Yes,,240.0,,22,Primary,"1714,0",High,Male,58.0,Very Low,Entry Level, Human Resources ,Medium,Married,,11585,1,No,11,,Medium,Low,1.0,2,"3,0",1,0,0,Yes
1425,40,No,Travel Rarely,369.0,,8,Secondary,"1724,0",Low,Female,92.0,Medium,Assistant, Manufacturing Director ,Very Low,,,5041,2,Yes,16,"3,0",Low,Low,18.0,3,"3,0",1,0,0,Yes
1426,30,No,Travel Rarely,793.0,,21,Primary,,Low,Male,33.0,Medium,Entry Level, Research Scientist ,High,Married,2862.0,3811,1,No,12,"3,0",Low,Low,10.0,2,"2,0",10,0,8,Yes
1427,47,No,Non Travel,543.0,,2,Bachelor's,"1731,0",Medium,Male,87.0,Medium,Assistant, Sales Executive ,Low,,,3536,7,No,11,"3,0",High,Low,4.0,3,"1,0",1,0,0,Yes
1428,32,Yes,Travel Rarely,964.0, Sales ,1,Secondary,,Very Low,Male,,Very Low,Assistant, Sales Executive ,Low,Single,6735.0,12147,6,,15,"3,0",Low,Zero,10.0,2,"3,0",0,0,0,No
1429,45,No,Travel Rarely,176.0,,41,High School,"1744,0",High,Female,56.0,Very Low,Coordinator, Human Resources ,Medium,Married,9756.0,6595,4,,21,"4,0",Medium,Medium,9.0,2,"4,0",5,0,3,Yes
1430,34,No,,181.0,,2,Bachelor's,"1755,0",High,Male,97.0,High,Entry Level, Research Scientist ,High,Married,,5586,0,Yes,14,"3,0",Very Low,High,6.0,3,"3,0",5,1,2,No
1431,33,Yes,,211.0,,16,High School,"1758,0",Very Low,Female,74.0,Medium,Coordinator, Sales Executive ,Very Low,,,10092,2,Yes,20,"4,0",Medium,Zero,,2,"2,0",0,0,0,Yes
1432,31,Yes,Travel Rarely,1079.0,,16,Bachelor's,"1761,0",Very Low,Male,70.0,Medium,Coordinator, Sales Executive ,Medium,Married,,19002,2,,13,"3,0",Very Low,High,,2,"3,0",1,0,0,Yes
1433,29,No,Travel Rarely,590.0,,4,High School,,High,Female,91.0,Low,Entry Level, Research Scientist ,Very Low,Divorced,,10007,1,,13,"3,0",Medium,Low,,2,"3,0",1,0,0,Yes
1434,30,No,,305.0,,16,High School,"1763,0",Medium,Male,58.0,High,Assistant, Healthcare Representative ,Medium,Married,5294.0,9128,3,No,16,"3,0",Medium,Low,10.0,3,"3,0",7,1,7,No
1435,38,No,Travel Rarely,833.0,,18,High School,"1766,0",Low,Male,60.0,Very Low,Assistant, Healthcare Representative ,High,Married,,24539,3,,16,"3,0",Medium,Low,,2,"3,0",1,1,0,Yes
1436,43,Yes,,807.0,,17,High School,,Medium,Male,38.0,Low,Entry Level, Research Scientist ,Medium,,2437.0,15587,9,Yes,16,"3,0",High,Low,6.0,4,"3,0",1,0,0,No
1437,55,No,Travel Rarely,478.0,,44,High School,,Medium,Male,60.0,Low,Director, Research Director ,Very Low,Married,,19805,8,No,12,"3,0",Low,High,34.0,2,"3,0",1,0,0,No
1438,21,Yes,,337.0,,7,Primary,,Low,Male,31.0,Medium,Entry Level, Sales Representative ,Low,Single,,4567,1,,13,"3,0",Low,Zero,,3,"3,0",1,1,0,Yes
1439,22,Yes,Travel Rarely,1294.0,,45,Primary,"1783,0",Medium,Female,79.0,Medium,Entry Level, Laboratory Technician ,Very Low,,,15999,1,Yes,17,"3,0",Medium,Zero,1.0,6,"3,0",1,0,0,Yes
1440,37,No,Travel Rarely,1239.0,,8,Secondary,,Medium,Male,89.0,Medium,Assistant, Human Resources ,Low,Divorced,4071.0,12832,2,No,13,"3,0",Medium,Zero,19.0,4,"2,0",10,4,7,Yes
1441,42,No,Travel Rarely,1128.0,,13,High School,,Low,Male,95.0,High,Assistant, Healthcare Representative ,Very Low,Married,,5696,5,No,18,,Medium,Medium,10.0,2,"2,0",0,0,0,No
1442,18,No,,1431.0,,14,High School,"1839,0",Low,Female,33.0,Medium,Entry Level, Research Scientist ,Medium,Single,,8018,1,,16,"3,0",Medium,Zero,0.0,4,"1,0",0,0,0,Yes
1443,31,Yes,Travel Rarely,359.0,,18,Postgraduate,"1842,0",High,Male,89.0,High,Entry Level, Human Resources ,Very Low,Married,2956.0,21495,0,No,17,"3,0",Medium,Zero,2.0,4,"3,0",1,0,0,Yes
1444,36,No,Travel Rarely,430.0,,2,Bachelor's,"1847,0",High,Female,73.0,Medium,Assistant, Research Scientist ,Low,,,19573,4,Yes,22,"4,0",High,Low,,2,"3,0",1,0,0,Yes
1445,32,No,Travel Frequently,1318.0,,10,Bachelor's,"1853,0",High,Male,79.0,Medium,Assistant, Sales Executive ,High,,4648.0,26075,8,,13,"3,0",Medium,Zero,,2,"4,0",0,0,0,Yes
1446,29,No,,726.0,,29,Primary,,High,Male,93.0,Very Low,Assistant, Healthcare Representative ,Medium,Divorced,,21143,8,No,17,,High,Medium,11.0,3,,7,1,6,No
1447,42,No,Travel Rarely,1142.0,,8,High School,"1860,0",High,Male,,Medium,Entry Level, Laboratory Technician ,Medium,,,13624,4,No,13,,High,Zero,,3,"3,0",0,0,0,Yes
1448,29,No,Travel Rarely,352.0,,6,Primary,"1865,0",High,Male,87.0,Low,Entry Level, Human Resources ,Low,Married,2804.0,15434,1,No,11,"3,0",High,Zero,,3,"3,0",1,0,0,Yes
1449,29,Yes,,,,24,Secondary,,High,Male,73.0,Low,Entry Level, Research Scientist ,High,,2439.0,14753,1,Yes,24,,Low,Zero,1.0,3,"2,0",1,1,0,No
1450,28,No,Travel Rarely,1172.0, Sales ,3,High School,"1875,0",Low,Female,78.0,Medium,Entry Level, Sales Representative ,Low,,2856.0,3692,1,No,19,"3,0",High,Low,1.0,3,"3,0",1,0,0,Yes
1451,30,Yes,,945.0,,9,High School,"1876,0",Low,Male,89.0,Medium,Entry Level, Sales Representative ,High,,,16019,1,,13,"3,0",Medium,Zero,,3,"2,0",1,0,0,No
1452,22,Yes,Travel Rarely,391.0, Research & Development ,7,Primary,,High,Male,75.0,Medium,Entry Level, Research Scientist ,Low,Single,,26092,1,,23,"4,0",Very Low,Zero,1.0,2,"3,0",1,0,0,Yes
1453,26,No,,482.0,,1,Secondary,"1893,0",Low,Female,90.0,Low,Entry Level, Research Scientist ,Medium,,2933.0,14908,1,Yes,13,"3,0",Medium,Low,1.0,3,"2,0",1,1,0,No
1454,44,No,Travel Rarely,170.0,,1,Bachelor's,"1903,0",Low,Male,78.0,High,Assistant, Healthcare Representative ,Very Low,,,9364,2,,15,"3,0",High,Low,10.0,5,"3,0",2,2,2,Yes
1455,29,Yes,Travel Frequently,746.0, Sales ,24,High School,"1928,0",Medium,Male,45.0,High,Entry Level, Sales Representative ,Very Low,Single,1091.0,10642,1,No,17,"3,0",High,Zero,1.0,3,,1,0,0,Yes
1456,28,Yes,Travel Rarely,1475.0,,13,Secondary,"1933,0",High,Female,84.0,Medium,Assistant, Sales Executive ,Medium,,,23352,3,Yes,11,"3,0",High,Zero,6.0,0,"3,0",2,2,2,Yes
1457,56,No,Travel Rarely,1443.0,,11,Postgraduate,"1935,0",High,Female,89.0,Low,Assistant, Sales Executive ,Very Low,Married,,20328,4,,16,"3,0",Medium,Low,,3,"3,0",0,0,0,Yes
1458,39,No,Travel Rarely,867.0,,9,Secondary,"1936,0",Very Low,Male,87.0,Medium,Assistant, Manufacturing Director ,Very Low,Married,5151.0,12315,1,No,25,"4,0",High,Low,10.0,3,"3,0",10,7,9,Yes
1459,58,No,,605.0,,21,High School,"1938,0",High,Female,72.0,Medium,Manager, Manager ,High,,,11761,4,Yes,13,"3,0",Medium,Low,,2,"2,0",1,0,0,Yes
1460,42,No,Travel Rarely,419.0, Sales ,12,Bachelor's,"1943,0",Low,Male,77.0,Medium,Assistant, Sales Executive ,High,Divorced,,2900,3,,12,,Medium,Medium,14.0,4,"3,0",0,0,0,No
1461,27,Yes,,1337.0,,22,High School,"1944,0",Very Low,Female,58.0,Low,Entry Level, Human Resources ,Low,Married,2863.0,19555,1,No,12,"3,0",Very Low,Zero,,2,"3,0",1,0,0,No
1462,38,No,Travel Rarely,1404.0,,1,High School,"1961,0",Very Low,Male,59.0,Low,Entry Level, Sales Representative ,Very Low,Single,2858.0,11473,4,,14,"3,0",Very Low,Zero,20.0,3,"2,0",1,0,0,Yes
1463,32,No,,1373.0,,5,Bachelor's,"1966,0",High,Male,56.0,Low,Assistant, Manufacturing Director ,High,,,10138,8,No,24,"4,0",Low,Zero,,1,"3,0",1,0,0,Yes
1464,31,No,,1276.0,,2,Primary,"1974,0",High,Female,59.0,Very Low,Entry Level, Laboratory Technician ,High,,1129.0,17536,1,,11,"3,0",Medium,High,,4,"3,0",1,0,0,Yes
1465,25,No,Travel Rarely,309.0,,2,High School,,Medium,Female,82.0,Medium,Entry Level, Human Resources ,Low,,,19655,4,No,14,"3,0",Medium,Zero,6.0,3,"3,0",2,1,2,No
1466,40,No,,543.0, Research & Development ,44,Bachelor's,"2012,0",Very Low,Male,83.0,Medium,Entry Level, Laboratory Technician ,High,Married,,4060,8,No,19,"3,0",Medium,Medium,8.0,3,"2,0",1,0,0,Yes
1467,39,No,Non Travel,105.0,,9,High School,,High,Male,87.0,Medium,Director, Manager ,High,,19431.0,15302,2,,13,"3,0",Medium,Zero,,3,"2,0",6,1,3,No
1468,23,Yes,,638.0,,9,High School,"2023,0",High,Male,33.0,Medium,Entry Level, Sales Representative ,Very Low,Married,,26956,1,No,19,"3,0",Very Low,Low,,3,,1,1,0,No
1469,35,No,Travel Rarely,1146.0,,26,Bachelor's,"2040,0",Medium,Female,31.0,Medium,Coordinator, Human Resources ,High,Single,,16642,1,Yes,16,"3,0",Medium,Zero,,2,,9,1,7,No
1470,34,No,Travel Rarely,1440.0,,7,Secondary,"1541,0",Low,Male,55.0,Medium,Entry Level, Sales Representative ,Medium,,2308.0,4944,0,Yes,25,"4,0",Low,Low,12.0,4,"3,0",11,5,7,Yes
1471,28,No,Non Travel,1103.0,,16,High School,"1947,0",Medium,Male,49.0,Medium,Entry Level, Research Scientist ,Medium,Single,2144.0,2122,1,No,14,"3,0",Medium,Zero,5.0,3,"2,0",5,1,4,No
1472,29,No,,136.0,,1,High School,"1954,0",Very Low,Male,89.0,Medium,Assistant, Healthcare Representative ,Very Low,Married,5373.0,6225,0,No,12,"3,0",Very Low,Low,6.0,5,"2,0",5,0,2,No
1473,58,Yes,Travel Rarely,147.0,,23,Bachelor's,,High,Female,94.0,Medium,Coordinator, Healthcare Representative ,High,Married,,3465,1,,12,"3,0",High,Low,40.0,3,"2,0",40,15,6,Yes
1474,38,No,,119.0,,3,High School,"307,0",Very Low,Male,76.0,Medium,Coordinator, Sales Executive ,Medium,Divorced,,9647,0,,12,"3,0",Medium,Medium,,6,"2,0",16,5,13,Yes
1475,29,No,Travel Frequently,1413.0,,1,Primary,,Low,Female,42.0,Medium,Coordinator, Sales Executive ,High,Married,,6599,1,,14,"3,0",High,Low,11.0,5,"3,0",11,4,1,Yes
1476,55,No,Travel Rarely,452.0,,1,High School,"374,0",High,Male,81.0,Medium,Director, Manager ,Very Low,Single,19045.0,18938,0,,14,"3,0",Medium,Zero,37.0,2,"3,0",36,4,13,Yes
1477,41,No,,334.0,,2,Bachelor's,,High,Male,88.0,Medium,Manager, Manager ,Low,,16015.0,15896,1,,19,"3,0",Low,Zero,,2,"3,0",22,0,4,Yes
1478,39,No,Travel Rarely,1132.0, Research & Development ,1,High School,,Medium,Male,48.0,High,Coordinator, Healthcare Representative ,High,,9613.0,10942,0,No,17,,Very Low,High,19.0,5,"2,0",18,3,7,Yes
1479,38,No,,,,15,Secondary,,Medium,Male,92.0,Low,Coordinator, Research Director ,High,,11510.0,15682,0,,14,"3,0",Low,Low,,3,"3,0",11,2,9,Yes
1480,43,No,,982.0,,12,High School,,Very Low,Male,,Low,Manager, Research Director ,Low,,,4345,1,No,11,"3,0",Medium,Low,,3,,25,3,9,Yes
1481,31,No,,480.0,,7,Secondary,"524,0",Low,Female,31.0,Medium,Assistant, Manufacturing Director ,Very Low,Married,4306.0,4156,1,No,12,"3,0",Low,Low,13.0,5,"1,0",13,3,12,Yes
1482,50,No,Travel Rarely,1099.0, Research & Development ,29,Bachelor's,"569,0",Low,Male,88.0,Low,Manager, Manager ,Medium,Married,17046.0,9314,0,No,15,"3,0",Low,Low,28.0,2,"3,0",27,15,7,Yes
1483,33,No,Non Travel,1038.0, Sales ,8,Primary,"1044,0",Low,Female,88.0,Low,Entry Level, Sales Representative ,High,,,21437,0,,19,"3,0",High,Zero,,2,"2,0",2,2,2,No
1484,26,Yes,,342.0,,2,High School,"1053,0",Very Low,Male,57.0,Medium,Entry Level, Research Scientist ,Very Low,Married,2042.0,15346,6,,14,"3,0",Low,Low,6.0,2,"3,0",3,1,2,Yes
1485,38,No,Travel Frequently,1186.0,,3,Bachelor's,,Medium,Male,44.0,Medium,Entry Level, Research Scientist ,Medium,,2821.0,2997,3,No,16,"3,0",Very Low,Low,8.0,2,"3,0",2,2,2,No
1486,46,No,,430.0,,1,Bachelor's,"1069,0",High,Male,40.0,Medium,Director, Research Director ,High,,,21445,9,No,17,"3,0",High,Medium,23.0,0,"3,0",2,2,2,Yes
1487,21,No,,984.0,,25,Primary,"1131,0",High,Female,70.0,Low,Entry Level, Research Scientist ,Low,Single,2070.0,25326,1,Yes,11,"3,0",Medium,Zero,2.0,6,"4,0",2,2,2,Yes
1488,31,No,Travel Frequently,793.0,,20,High School,"1135,0",Medium,Male,67.0,High,Entry Level, Sales Representative ,High,Married,2791.0,21981,0,No,12,,Very Low,Low,3.0,4,"3,0",2,2,2,No
1489,35,No,,1182.0,,11,Secondary,,High,Male,54.0,Medium,Assistant, Sales Executive ,High,Divorced,,18500,1,,11,"3,0",High,Low,5.0,3,"3,0",5,0,2,Yes
1490,34,No,,1003.0,,2,Secondary,"1140,0",High,Male,95.0,Medium,Assistant, Manufacturing Director ,Medium,Single,,15834,2,No,11,"3,0",High,Zero,,3,,3,0,2,Yes
1491,33,Yes,,603.0,,9,Bachelor's,"1157,0",Very Low,Female,77.0,Medium,Assistant, Sales Executive ,Very Low,Single,8224.0,18385,0,,17,"3,0",Very Low,Zero,6.0,3,"3,0",5,0,3,Yes
1492,31,Yes,,874.0, Research & Development ,15,High School,"1160,0",Medium,Male,72.0,Medium,Entry Level, Laboratory Technician ,Medium,,2610.0,6233,1,No,12,"3,0",Medium,Low,,5,"2,0",2,2,2,No
1493,37,No,Travel Rarely,367.0,,25,Secondary,"1161,0",Medium,Female,52.0,Low,Assistant, Healthcare Representative ,High,,5731.0,17171,7,No,13,"3,0",Medium,Medium,9.0,2,"3,0",6,1,3,No
1494,27,No,Travel Rarely,199.0,,6,High School,"1162,0",High,Male,55.0,Low,Entry Level, Research Scientist ,Medium,Married,2539.0,7950,1,No,13,,Medium,Low,4.0,0,"3,0",4,2,2,No
1495,35,No,Travel Frequently,,,4,Bachelor's,"1185,0",High,Male,47.0,Low,Entry Level, Laboratory Technician ,High,Married,2376.0,26537,1,,13,"3,0",Low,Low,2.0,2,"4,0",2,2,2,Yes
1496,56,No,,718.0,,4,Bachelor's,,High,Female,92.0,Medium,Director, Manager ,Very Low,Divorced,,18575,4,No,13,"3,0",High,Low,28.0,2,"3,0",5,4,2,No
1497,45,No,,1457.0, Research & Development ,7,High School,"1195,0",Very Low,Female,83.0,Medium,Entry Level, Research Scientist ,Medium,,,20100,4,Yes,19,"3,0",Medium,Low,,2,,3,0,2,Yes
1498,43,No,Travel Rarely,244.0,,2,High School,"1778,0",Low,Male,97.0,Medium,Entry Level, Human Resources ,High,,3539.0,5033,0,No,13,"3,0",Low,Zero,,5,"3,0",9,1,8,Yes
1499,31,No,Travel Rarely,196.0,,29,Bachelor's,,Very Low,Female,91.0,Low,Assistant, Sales Executive ,High,,5468.0,13402,1,,14,"3,0",Very Low,Medium,,3,"3,0",12,5,7,Yes
1500,35,Yes,,303.0,,27,High School,"1797,0",Medium,Male,84.0,Medium,Assistant, Sales Executive ,High,,5813.0,13492,1,,18,"3,0",High,Zero,,2,"3,0",10,7,7,Yes
1501,35,No,Non Travel,1180.0, Research & Development ,2,Secondary,"1804,0",Low,Male,90.0,Medium,Assistant, Manufacturing Director ,High,Divorced,,24442,2,No,14,"3,0",Medium,Low,15.0,6,"3,0",7,1,7,No
1502,30,No,,1092.0,,47,High School,"1816,0",High,Female,64.0,Medium,Coordinator, Manufacturing Director ,Medium,Single,9667.0,2739,9,No,14,"3,0",Low,Zero,9.0,3,"3,0",7,0,2,No
1503,46,Yes,Travel Rarely,261.0,,21,Secondary,"1821,0",High,Female,66.0,Medium,Assistant, Healthcare Representative ,Low,Married,,10842,4,No,22,"4,0",High,Low,13.0,2,"4,0",9,3,7,No
1504,45,No,Non Travel,589.0,,48,Bachelor's,,High,Female,67.0,Medium,Assistant, Sales Executive ,Medium,Married,5154.0,19665,4,,22,"4,0",Low,Medium,10.0,3,"4,0",8,5,7,Yes
1505,43,No,Travel Frequently,1422.0,,2,Bachelor's,"1849,0",Very Low,Male,92.0,Medium,Assistant, Sales Executive ,High,Married,5675.0,19246,1,,20,"4,0",Medium,Low,7.0,5,"3,0",7,7,7,No
1506,46,Yes,,,,10,High School,"1869,0",Medium,Female,64.0,Medium,Coordinator, Sales Executive ,Low,,7314.0,14011,5,,21,"4,0",Medium,High,14.0,2,"3,0",8,0,7,No
1507,40,No,Travel Rarely,1137.0, Research & Development ,1,Bachelor's,,Very Low,Male,98.0,Medium,Manager, Manager ,Very Low,,,18991,2,,11,"3,0",Very Low,Low,22.0,3,,19,11,16,Yes
1508,27,No,Travel Rarely,511.0, Sales ,2,Secondary,"1898,0",Very Low,Female,89.0,High,Assistant, Sales Executive ,Medium,Single,,26997,0,No,14,"3,0",Low,Zero,9.0,5,"2,0",8,0,7,Yes
1509,42,No,,1396.0,,6,High School,"1911,0",Medium,Male,83.0,Medium,Coordinator, Research Director ,Very Low,Married,,14842,9,No,13,"3,0",Low,Low,18.0,3,"4,0",13,5,7,No
1510,26,No,Travel Frequently,1096.0,,6,High School,,Medium,Male,61.0,High,Entry Level, Laboratory Technician ,High,Married,,7102,0,No,18,"3,0",Very Low,Low,8.0,3,"3,0",7,7,7,Yes
1511,28,No,Travel Frequently,,,1,Secondary,"1927,0",Medium,Male,42.0,Low,Assistant, Sales Executive ,High,Married,,19255,1,,12,"3,0",Medium,Low,7.0,2,"3,0",7,0,7,Yes
1512,31,No,Travel Rarely,691.0, Research & Development ,5,Bachelor's,"423,0",Medium,Male,86.0,Medium,Entry Level, Research Scientist ,High,Married,,10077,0,,12,"3,0",Medium,Low,,4,"3,0",5,0,3,Yes
1513,31,No,Travel Rarely,106.0,,2,High School,"424,0",Very Low,Male,62.0,Low,Assistant, Human Resources ,Very Low,,6410.0,17822,3,No,12,"3,0",High,Zero,,1,"3,0",2,1,0,Yes
1514,31,No,,, Research & Development ,2,Bachelor's,,Medium,Male,32.0,Medium,Entry Level, Research Scientist ,High,,,7747,0,,18,"3,0",Low,Low,3.0,2,"1,0",2,2,2,Yes
1515,52,Yes,,723.0,,8,Bachelor's,"433,0",Medium,Male,85.0,Low,Assistant, Research Scientist ,Low,,4941.0,17747,2,No,15,,Very Low,Zero,11.0,3,"2,0",8,7,7,No
1516,28,Yes,,1157.0,,2,Bachelor's,"440,0",Very Low,Male,84.0,Very Low,Entry Level, Research Scientist ,High,Married,,24737,5,Yes,13,"3,0",High,Zero,,4,"2,0",3,2,2,Yes
1517,47,No,Travel Rarely,1482.0,,5,Postgraduate,"447,0",High,Male,42.0,Medium,Director, Research Director ,Medium,Married,,16375,4,,11,"3,0",Low,Low,21.0,2,"3,0",3,1,1,Yes
1518,29,No,,738.0,,9,Postgraduate,"455,0",Low,Male,30.0,Low,Entry Level, Laboratory Technician ,High,,3983.0,7621,0,No,17,"3,0",Medium,Zero,4.0,2,,3,2,2,No
1519,37,No,,1192.0,,5,Secondary,"460,0",High,Male,61.0,Medium,Assistant, Manufacturing Director ,High,,6347.0,23177,7,No,16,"3,0",Medium,Medium,8.0,2,"2,0",6,0,4,No
1520,23,No,,1309.0,,22,Primary,"465,0",Medium,Male,83.0,Medium,Entry Level, Research Scientist ,High,,2904.0,16092,1,,12,"3,0",Medium,Medium,,2,"2,0",4,0,2,No
1521,42,No,Travel Rarely,544.0, Human Resources ,2,Primary,"470,0",Medium,Male,52.0,Medium,Entry Level, Human Resources ,Medium,Divorced,2696.0,24017,0,Yes,11,"3,0",Medium,Low,4.0,5,"3,0",3,1,0,Yes
1522,30,No,,641.0, Sales ,28,Secondary,"475,0",High,Female,85.0,Medium,Assistant, Sales Executive ,Medium,,,6069,7,,12,"3,0",Low,Low,4.0,2,"4,0",2,2,2,Yes
1523,21,Yes,,756.0,,1,Primary,"478,0",Very Low,Female,99.0,Low,Entry Level, Sales Representative ,Low,Single,2174.0,9150,1,,11,"3,0",Medium,Zero,3.0,3,"3,0",3,1,2,No
1524,57,No,Travel Rarely,593.0,,1,Bachelor's,"482,0",High,Male,88.0,Medium,Assistant, Healthcare Representative ,Medium,,6755.0,2967,2,No,11,"3,0",Medium,Zero,,2,"3,0",3,1,2,No
1525,21,No,,895.0,,9,Secondary,,Very Low,Male,39.0,Medium,Entry Level, Sales Representative ,High,Single,,2851,1,,24,"4,0",Medium,Zero,3.0,3,"2,0",3,2,2,Yes
1526,31,No,Travel Rarely,408.0,,9,Bachelor's,,Medium,Male,42.0,Low,Entry Level, Research Scientist ,Low,,2657.0,7551,0,,16,"3,0",High,Zero,3.0,5,"3,0",2,2,2,No
1527,29,No,,1283.0, Research & Development ,23,High School,"495,0",High,Male,54.0,Medium,Entry Level, Research Scientist ,High,,,18168,9,No,16,,High,Zero,6.0,4,"3,0",3,1,2,Yes
1528,27,No,Travel Rarely,1469.0,,1,Secondary,,High,Male,82.0,Medium,Entry Level, Laboratory Technician ,Low,,,17881,1,No,11,"3,0",Low,Low,5.0,2,"3,0",5,0,4,Yes
1529,49,No,Travel Rarely,1261.0,,7,High School,,Low,Male,31.0,Low,Coordinator, Healthcare Representative ,Medium,Single,10965.0,12066,8,No,24,"4,0",Medium,Zero,,2,"3,0",5,0,0,No
1530,36,No,Travel Rarely,329.0,,2,High School,"501,0",High,Female,96.0,Medium,Entry Level, Research Scientist ,Medium,Married,2543.0,11868,4,No,13,"3,0",Low,Low,,3,"3,0",2,2,2,Yes
1531,34,Yes,Non Travel,1362.0,,37,High School,"502,0",Very Low,Male,67.0,High,Assistant, Sales Executive ,High,,5304.0,4652,8,Yes,13,"3,0",Low,Zero,,3,"2,0",5,0,4,Yes
1532,24,No,,1371.0,,32,Bachelor's,"507,0",High,Female,77.0,Medium,Assistant, Sales Executive ,Medium,Divorced,,5915,1,Yes,12,"3,0",High,Low,,2,"4,0",5,0,3,Yes
1533,42,No,,201.0,,1,Bachelor's,"517,0",Low,Female,95.0,Medium,Entry Level, Laboratory Technician ,Very Low,,,20490,3,No,16,"3,0",Low,Low,8.0,5,"3,0",5,1,2,Yes
